_id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME,SECTOR,PROGRAM_MODEL,OVERNIGHT_SERVICE_TYPE,PROGRAM_AREA,SERVICE_USER_COUNT,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,CAPACITY_FUNDING_BED,OCCUPIED_BEDS,UNOCCUPIED_BEDS,UNAVAILABLE_BEDS,CAPACITY_ACTUAL_ROOM,CAPACITY_FUNDING_ROOM,OCCUPIED_ROOMS,UNOCCUPIED_ROOMS,UNAVAILABLE_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS
702,2024-01-06,1,City of Toronto,82,SSHA Etobicoke Hotel Program,1561,885 Scarborough Golf Club Road,885 Scarborough Golf Club Road,M1G 1J6,Toronto,ON,17931,SSHA - Warming Centre - Scarborough Golf Club Road,Mixed Adult,Emergency,Warming Centre,Winter Programs,41,Bed Based Capacity,48,48,41,7,0,NA,NA,NA,NA,NA,85.42,NA
703,2024-01-06,1,City of Toronto,82,SSHA Etobicoke Hotel Program,1163,SSHA Etobicoke Hotel Program,NA,NA,NA,NA,16551,SSHA Etobicoke Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,150,Room Based Capacity,NA,NA,NA,NA,NA,133,134,133,0,1,NA,100
704,2024-01-06,1,City of Toronto,82,SSHA Etobicoke Hotel Program,1163,SSHA Etobicoke Hotel Program,NA,NA,NA,NA,15391,SSHA Recovery Program,Mixed Adult,Emergency,Isolation/Recovery Site,COVID-19 Response,16,Room Based Capacity,NA,NA,NA,NA,NA,16,14,16,0,0,NA,100
705,2024-01-06,1,City of Toronto,59,Scarborough Village Residence,1151,SSHA Scarborough Village Residence,3306 Kingston Rd,M1M 1P8,Toronto,ON,14811,Scarborough Village Residence Main Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,92,Bed Based Capacity,93,93,92,1,0,NA,NA,NA,NA,NA,98.92,NA
706,2024-01-06,1,City of Toronto,3,Seaton House,1154,SSHA Junction Place,731 Runnymede Rd,M6N 3V7,Toronto,ON,15171,Junction Place,Men,Emergency,Shelter,Base Shelter and Overnight Services System,62,Bed Based Capacity,62,62,62,0,0,NA,NA,NA,NA,NA,100,NA
707,2024-01-06,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,11812,Seaton House - Annex Harm Reduction & Managed Alcohol Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,67,Bed Based Capacity,67,68,67,0,1,NA,NA,NA,NA,NA,100,NA
708,2024-01-06,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,15051,Seaton House - Fourth Floor Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,119,Bed Based Capacity,119,122,119,0,3,NA,NA,NA,NA,NA,100,NA
709,2024-01-06,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,15191,Seaton House - Infirmary Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,36,36,30,6,0,NA,NA,NA,NA,NA,83.33,NA
710,2024-01-06,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,17071,Seaton House - Winter Program - O'Neill,Men,Emergency,Shelter,Winter Programs,16,Bed Based Capacity,16,21,16,0,5,NA,NA,NA,NA,NA,100,NA
711,2024-01-06,1,City of Toronto,3,Seaton House,1190,SSHA Downtown Response Program,76 Church St,M5C 2G1,Toronto,ON,15751,Seaton House Hostel Response Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,53,Bed Based Capacity,53,53,53,0,0,NA,NA,NA,NA,NA,100,NA
712,2024-01-06,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,17091,Seaton House Winter Program,Men,Emergency,Shelter,Winter Programs,105,Bed Based Capacity,105,107,105,0,2,NA,NA,NA,NA,NA,100,NA
713,2024-01-06,1,City of Toronto,6,Streets To Homes,1004,Streets to Homes Assessment and Referral Centre (SHARC),129 Peter St,M5V 2H3,Toronto,ON,12952,Streets to Homes Bedded Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,32,Bed Based Capacity,35,35,32,3,0,NA,NA,NA,NA,NA,91.43,NA
714,2024-01-06,1,City of Toronto,4,Women's Residence,1124,SSHA Downtown Hotel Program,77 Ryerson Ave,M5T 2V4,Toronto,ON,14631,SSHA Downtown Hotel Women's Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,66,Room Based Capacity,NA,NA,NA,NA,NA,65,66,63,2,1,NA,96.92
715,2024-01-06,1,City of Toronto,4,Women's Residence,1005,SSHA Womens' Residence,674 Dundas St W,M5H 1H9,Toronto,ON,11798,Womens' Residence - Main Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,88,Bed Based Capacity,88,88,88,0,0,NA,NA,NA,NA,NA,100,NA
716,2024-01-06,13,Cornerstone Place,21,Cornerstone Place,1028,Cornerstone Place,616 Vaughan Rd,M6C 2R5,Toronto,ON,11971,Cornerstone Place,Men,Emergency,Shelter,Base Shelter and Overnight Services System,28,Bed Based Capacity,28,28,28,0,0,NA,NA,NA,NA,NA,100,NA
717,2024-01-06,12,Covenant House Toronto,20,Covenant House,1026,Covenant House Gerrard St E,20 Gerrard St E,M5B 2P3,Toronto,ON,13371,Covenant House -  Transitional Safe Beds for women,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,2,Bed Based Capacity,2,2,2,0,0,NA,NA,NA,NA,NA,100,NA
718,2024-01-06,12,Covenant House Toronto,20,Covenant House,1026,Covenant House Gerrard St E,20 Gerrard St E,M5B 2P3,Toronto,ON,11951,Covenant House Residence,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,94,Bed Based Capacity,94,94,94,0,0,NA,NA,NA,NA,NA,100,NA
719,2024-01-06,12,Covenant House Toronto,20,Covenant House,1026,Covenant House Gerrard St E,20 Gerrard St E,M5B 2P3,Toronto,ON,17851,Covenant House Residence - Winter Respite,Youth,Emergency,24-Hour Respite Site,Winter Programs,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
720,2024-01-06,12,Covenant House Toronto,20,Covenant House,1027,Covenant House McGill St,21 McGill St,M5B 1H3,Toronto,ON,11955,Covenant House Rights of Passage,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,27,Bed Based Capacity,28,28,27,1,0,NA,NA,NA,NA,NA,96.43,NA
721,2024-01-06,6,Dixon Hall,80,351 Lakeshore Respite Services,1149,Dixon Hall 351 Lake Shore Blvd E Respite,351 Lake Shore Blvd E,M5A 1C1,Toronto,ON,14791,Dixon Hall 351 Lake Shore Blvd E. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,78,Bed Based Capacity,78,78,78,0,0,NA,NA,NA,NA,NA,100,NA
722,2024-01-06,6,Dixon Hall,80,351 Lakeshore Respite Services,1125,HFS 195 Princes' Blvd,195 Princes' Blvd,M6K 3C3,Toronto,ON,17991,Dixon Hall Winter Respite - BLC,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,119,Bed Based Capacity,119,120,119,0,1,NA,NA,NA,NA,NA,100,NA
723,2024-01-06,6,Dixon Hall,9,Dixon Hall - Heyworth House,1128,Dixon Hall 354 George St,354 George St,M5A 2N3,Scarborough,ON,15331,Dixon Hall - 354 George,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,50,Bed Based Capacity,50,50,50,0,0,NA,NA,NA,NA,NA,100,NA
724,2024-01-06,6,Dixon Hall,9,Dixon Hall - Heyworth House,1176,Dixon Hall Bond Place Hotel Program,65 Dundas St E,M5B 2G8,Toronto,ON,16091,Dixon Hall - Bond Place Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,84,Room Based Capacity,NA,NA,NA,NA,NA,83,146,81,2,63,NA,97.59
725,2024-01-06,6,Dixon Hall,9,Dixon Hall - Heyworth House,1015,Dixon Hall Heyworth House,2714 Danforth Ave,M4C 1L7,Toronto,ON,11892,Dixon Hall - Heyworth House,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,62,Bed Based Capacity,62,62,62,0,0,NA,NA,NA,NA,NA,100,NA
726,2024-01-06,6,Dixon Hall,14,Dixon Hall - Schoolhouse,1020,Dixon Hall Schoolhouse,349 George St,M5A 2N2,Toronto,ON,11897,Dixon Hall - Schoolhouse,Men,Emergency,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
727,2024-01-06,6,Dixon Hall,95,Mitchell Field Warming Centre,1460,Dixon Hall - Warming Centre North York,12 Holmes Ave,M2N 4N4,Toronto,ON,17551,Dixon Hall Warming Centre - Willowdale,Mixed Adult,Emergency,Warming Centre,Winter Programs,22,Bed Based Capacity,25,46,22,3,21,NA,NA,NA,NA,NA,88,NA
728,2024-01-06,11,Eva's Initiatives,19,Eva's Phoenix,1025,Eva's Phoenix,60 Brant St,M5V 3G9,Toronto,ON,11932,Eva's Phoenix,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,49,Bed Based Capacity,50,50,49,1,0,NA,NA,NA,NA,NA,98,NA
729,2024-01-06,11,Eva's Initiatives,18,Eva's Place,1024,Eva's Place,360 Lesmill Rd,M3B 2T5,Toronto,ON,11931,Eva's Place,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,40,Bed Based Capacity,40,40,40,0,0,NA,NA,NA,NA,NA,100,NA
730,2024-01-06,11,Eva's Initiatives,18,Eva's Place,1155,SSHA Scarborough Hotel Program 1,4584 Kingston Rd,M1E 2P4,Scarborough,ON,17751,Eva's Satellite - Kingston Road,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,46,Room Based Capacity,NA,NA,NA,NA,NA,46,24,46,0,0,NA,100
731,2024-01-06,25,Fife House Foundation,41,Fife House Transitional Program,1053,Fife House Denison Ave,70 Denison Ave,M5T 2M8,Toronto,ON,12252,Fife House Denison Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,5,Bed Based Capacity,5,5,5,0,0,NA,NA,NA,NA,NA,100,NA
732,2024-01-06,25,Fife House Foundation,41,Fife House Transitional Program,1054,Fife House Sherbourne St,490 Sherbourne St,M4X 1K9,Toronto,ON,12253,Fife-Sherbourne Transitional Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,7,Bed Based Capacity,11,11,7,4,0,NA,NA,NA,NA,NA,63.64,NA
733,2024-01-06,26,Fred Victor Centre,58,FV Women's Transition to Housing,1099,Fred Victor Centre Transition to Housing Dundas St E,386 Dundas St E,M5A 2A5,Toronto,ON,13331,Fred Victor T2H Bedded Program,Women,Transitional,Shelter,Base Shelter and Overnight Services System,37,Bed Based Capacity,37,37,37,0,0,NA,NA,NA,NA,NA,100,NA
734,2024-01-06,26,Fred Victor Centre,58,FV Women's Transition to Housing,1081,Fred Victor Mary Sheffield House,512 Jarvis St,M4Y 2H6,Toronto,ON,13191,Fred Victor Transition to Housing Bedded Program,Women,Transitional,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,25,26,23,2,1,NA,NA,NA,NA,NA,92,NA
735,2024-01-06,26,Fred Victor Centre,42,Fred Victor Women's Hostel,1007,Adelaide Resource Centre for Women,67 Adelaide St E,M5C 1K6,Toronto,ON,16391,Fred Victor The Phoenix Women's 24/7 Drop-In,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,51,Bed Based Capacity,52,52,51,1,0,NA,NA,NA,NA,NA,98.08,NA
736,2024-01-06,26,Fred Victor Centre,42,Fred Victor Women's Hostel,1193,Fred Victor Centre Fatima House,1059 College Street,M6H 1B1,Toronto,ON,12256,Fred Victor Women's Hostel Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,36,Bed Based Capacity,36,36,36,0,0,NA,NA,NA,NA,NA,100,NA
737,2024-01-06,26,Fred Victor Centre,44,"Fred Victor, BUS",1055,Fred Victor Centre Bethlehem United Shelter,1161 Caledonia Rd,M6A 2W9,Toronto,ON,12254,Fred Victor Bethlehem United Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,70,Bed Based Capacity,70,70,70,0,0,NA,NA,NA,NA,NA,100,NA
738,2024-01-06,26,Fred Victor Centre,44,"Fred Victor, BUS",1130,Fred Victor Uptown Hotel Program,185 Yorkland Blvd,M2J 4R2,North York,ON,15631,Fred Victor Uptown Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,282,Room Based Capacity,NA,NA,NA,NA,NA,267,271,267,0,4,NA,100
739,2024-01-06,26,Fred Victor Centre,72,Fred Victor-Better Living Centre,1152,Fred Victor Centre 1A Strachan Ave Respite,1A Strachan Ave,M6K 3C3,Toronto,ON,14931,Fred Victor 1A Strachan Ave Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,63,Bed Based Capacity,70,70,63,7,0,NA,NA,NA,NA,NA,90,NA
740,2024-01-06,26,Fred Victor Centre,72,Fred Victor-Better Living Centre,1521,Fred Victor Elizabeth,75 Elizabeth Street,M5G 1P4,Toronto,ON,17871,Fred Victor Warming Centre - Elizabeth,Mixed Adult,Emergency,Warming Centre,Winter Programs,43,Bed Based Capacity,58,60,43,15,2,NA,NA,NA,NA,NA,74.14,NA
741,2024-01-06,26,Fred Victor Centre,72,Fred Victor-Better Living Centre,1125,HFS 195 Princes' Blvd,195 Princes' Blvd,M6K 3C3,Toronto,ON,17971,Fred Victor Winter Respite - BLC,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,119,Bed Based Capacity,119,120,119,0,1,NA,NA,NA,NA,NA,100,NA
742,2024-01-06,39,Friends of Ruby,85,Friends of Ruby,1187,Friends of Ruby,257 Dundas St E,M5A 1Z8,Toronto,ON,16252,Friends of Ruby - Emergency Housing,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,6,Bed Based Capacity,6,5,6,0,-1,NA,NA,NA,NA,NA,100,NA
743,2024-01-06,39,Friends of Ruby,85,Friends of Ruby,1187,Friends of Ruby,257 Dundas St E,M5A 1Z8,Toronto,ON,16251,Friends of Ruby - Transitional Housing,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,26,28,25,1,2,NA,NA,NA,NA,NA,96.15,NA
744,2024-01-06,10,Good Shepherd Ministries,16,Good Shepherd Centre,1022,Good Shepherd Centre,412 Queen St E,M5A 1T3,Toronto,ON,11899,Good Shepherd - D.A.R.E.,Men,Transitional,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,25,25,23,2,0,NA,NA,NA,NA,NA,92,NA
745,2024-01-06,10,Good Shepherd Ministries,16,Good Shepherd Centre,1022,Good Shepherd Centre,412 Queen St E,M5A 1T3,Toronto,ON,11900,Good Shepherd - Emergency/Resettlement,Men,Emergency,Shelter,Base Shelter and Overnight Services System,35,Bed Based Capacity,35,35,35,0,0,NA,NA,NA,NA,NA,100,NA
746,2024-01-06,10,Good Shepherd Ministries,16,Good Shepherd Centre,1021,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,Toronto,ON,11898,Good Shepherd Barrett House - Men's Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,4,Bed Based Capacity,5,5,4,1,0,NA,NA,NA,NA,NA,80,NA
747,2024-01-06,10,Good Shepherd Ministries,16,Good Shepherd Centre,1168,Good Shepherd Centre West End Hotel Program,335 Jarvis St,M5B 2C2,Toronto,ON,15531,Good Shepherd Centre West End Hotel - Men's Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,47,Room Based Capacity,NA,NA,NA,NA,NA,47,47,47,0,0,NA,100
748,2024-01-06,15,Homes First Society,68,HFS - Kennedy Shelter,1108,HFS Kennedy Rd Women's Shelter,702 Kennedy Rd,M1K 2B5,Toronto,ON,13591,Homes First Society- Kennedy Shelter Women's Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,61,Bed Based Capacity,61,61,61,0,0,NA,NA,NA,NA,NA,100,NA
749,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14831,545 Lake Shore Blvd W. Couples,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,110,Bed Based Capacity,110,112,110,0,2,NA,NA,NA,NA,NA,100,NA
750,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14951,545 Lake Shore Blvd W. Men,Men,Emergency,Shelter,Base Shelter and Overnight Services System,34,Bed Based Capacity,34,34,34,0,0,NA,NA,NA,NA,NA,100,NA
751,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14832,545 Lake Shore Blvd W. Women,Women,Emergency,Shelter,Base Shelter and Overnight Services System,66,Bed Based Capacity,66,66,66,0,0,NA,NA,NA,NA,NA,100,NA
752,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,15131,545 Lakeshore Blvd W. Men Respite Program Lower Level,Men,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,74,Bed Based Capacity,74,75,74,0,1,NA,NA,NA,NA,NA,100,NA
753,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1195,HFS - Lawrence East Shelter,4117 Lawrence Ave E,M1E 2S2,Scarborough,ON,16491,HFS - Lawrence East Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,89,Bed Based Capacity,89,89,89,0,0,NA,NA,NA,NA,NA,100,NA
754,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,16651,HFS - Metro Strachan - Co-ed,Mixed Adult,Transitional,Motel/Hotel Shelter,Base Shelter and Overnight Services System,7,Room Based Capacity,NA,NA,NA,NA,NA,7,7,7,0,0,NA,100
755,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St,M2M 3T3,North York,ON,17772,HFS - Willowdale - Building A - Refugee Men,Men,Emergency,Shelter,Temporary Refugee Response,278,Bed Based Capacity,278,278,278,0,0,NA,NA,NA,NA,NA,100,NA
756,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St,M2M 3T3,North York,ON,17771,HFS - Willowdale - Building B - Refugee Women,Women,Emergency,Shelter,Temporary Refugee Response,132,Bed Based Capacity,132,132,132,0,0,NA,NA,NA,NA,NA,100,NA
757,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St,M2M 3T3,North York,ON,17791,HFS - Willowdale - Refugee Men - Building A - ASP,Men,Emergency,Alternative Space Protocol,Temporary Refugee Response,5,Bed Based Capacity,6,6,5,1,0,NA,NA,NA,NA,NA,83.33,NA
758,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St,M2M 3T3,North York,ON,17811,HFS - Willowdale - Refugee Women - Building B - ASP,Women,Emergency,Alternative Space Protocol,Temporary Refugee Response,4,Bed Based Capacity,4,4,4,0,0,NA,NA,NA,NA,NA,100,NA
759,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1179,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,Scarborough,ON,16011,HFS Scarborough Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,384,Room Based Capacity,NA,NA,NA,NA,NA,323,334,323,0,11,NA,100
760,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,16971,Homes First Society - Metro - Refugee Singles,Mixed Adult,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,326,Room Based Capacity,NA,NA,NA,NA,NA,164,163,164,0,0,NA,100
761,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,17831,Homes First Society - Metro Refugee - Winter Respite,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,36,Bed Based Capacity,36,38,36,0,2,NA,NA,NA,NA,NA,100,NA
762,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1380,Homes First Society - Pacewood,NA,NA,NA,NA,17111,Homes First Society - Pacewood,Mixed Adult,Emergency,Shelter,Temporary Refugee Response,19,Bed Based Capacity,19,20,19,0,1,NA,NA,NA,NA,NA,100,NA
763,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1200,HFS Placer,101 Placer Ct,M2H 3H9,Toronto,ON,16631,Homes First Society - Placer Mixed Adult Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,83,Bed Based Capacity,83,87,83,0,4,NA,NA,NA,NA,NA,100,NA
764,2024-01-06,15,Homes First Society,24,HFS - Scarborough Shelter,1031,HFS St. Clair Ave E Shelter,3576 St Clair Ave E,M1K 1M2,Toronto,ON,12012,Homes First Society - Scarborough Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,49,Bed Based Capacity,49,49,49,0,0,NA,NA,NA,NA,NA,100,NA
765,2024-01-06,9,Horizon for Youth,13,Horizons for Youth,1019,Horizons for Youth,422 Gilbert Ave,M6E 4X3,Toronto,ON,11896,Horizons for Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,45,Bed Based Capacity,45,45,45,0,0,NA,NA,NA,NA,NA,100,NA
766,2024-01-06,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1080,Kennedy House Youth Shelter,1076 Pape Ave,M4K 3W5,Toronto,ON,13151,Kennedy House Youth Shelter Bedded Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,23,23,23,0,0,NA,NA,NA,NA,NA,100,NA
767,2024-01-06,35,Margaret's Housing and Community Support Services,67,Margaret's Toronto East Drop-In,1118,Margaret's 21 Park Rd Respite,21 Park Rd,M4W 2N1,Toronto,ON,15031,Margaret's 21 Park Rd. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,30,Bed Based Capacity,30,30,30,0,0,NA,NA,NA,NA,NA,100,NA
768,2024-01-06,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1002,Na-Me-Res,14 Vaughan Rd,M6G 2N1,Toronto,ON,11794,Na-Me-Res (Native Men's Residence),Men,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54,54,54,0,0,NA,NA,NA,NA,NA,100,NA
769,2024-01-06,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1013,Sagatay,26 Vaughan Rd,M6G 2C4,Toronto,ON,11871,Sagatay,Men,Transitional,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,17,17,15,2,0,NA,NA,NA,NA,NA,88.24,NA
770,2024-01-06,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1018,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,Toronto,ON,11895,Native Child & Family Services Toronto,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,11,Bed Based Capacity,12,12,11,1,0,NA,NA,NA,NA,NA,91.67,NA
771,2024-01-06,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1500,Native Child & Family - Spadina,111 Spadina Rd,M5R 2T1,Toronto,ON,17691,Niizhoodenh Mshiikenhik - Twin Turtles,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,12,Bed Based Capacity,15,15,12,3,0,NA,NA,NA,NA,NA,80,NA
772,2024-01-06,33,Sistering: A Women's Place,65,Sistering,1104,Sistering,962 Bloor St W,M6H 1L6,Toronto,ON,16371,Sistering Overnight Women's Program,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,16,Bed Based Capacity,16,16,16,0,0,NA,NA,NA,NA,NA,100,NA
773,2024-01-06,19,Society of St.Vincent De Paul,34,SVDP - Amelie House,1050,SVDP Amelie House,126 Pape Ave,M4M 2V8,Toronto,ON,12232,St.Vincent De Paul - Amelie House - Women's Shelter,Women,Transitional,Shelter,Base Shelter and Overnight Services System,20,Bed Based Capacity,20,20,20,0,0,NA,NA,NA,NA,NA,100,NA
