date,traffctl,visibility,light,rdsfcond,acclass,speeding,ag_driv,alcohol,disability
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-05-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-27,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-28,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-28,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-28,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-28,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-05-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-05-31,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-01,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-02,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-02,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-03,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2010-06-03,Traffic Signal,Disturbed,Dark,Wet,Fatal,None,None,None,None
2010-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-04,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-05,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2010-06-05,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2010-06-05,No Control,Disturbed,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-05,No Control,Disturbed,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-05,No Control,Disturbed,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-06,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-06,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-06,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-06,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-06,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-06,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-06,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2010-06-06,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2010-06-06,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2010-06-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-11,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-12,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-06-12,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-06-12,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-06-12,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-06-13,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-13,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2010-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2010-06-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-18,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-18,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-19,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-19,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2010-06-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2010-06-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-22,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-26,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-26,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-26,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-26,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2010-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,Yes,None
2010-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,Yes,None
2010-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,Yes,None
2010-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,Yes,None
2010-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,Yes,None
2010-06-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-28,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-28,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-06-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-06-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-06-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-02,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-02,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-03,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-03,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-03,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-06,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-06,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-09,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-09,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-10,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2010-07-10,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2010-07-10,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2010-07-10,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2010-07-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-11,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-12,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-12,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-13,Traffic Signal,Clear,Dark,Dry,Fatal,None,Yes,None,None
2010-07-13,Traffic Signal,Clear,Dark,Dry,Fatal,None,Yes,None,None
2010-07-13,Traffic Signal,Clear,Dark,Dry,Fatal,None,Yes,None,None
2010-07-13,Traffic Signal,Clear,Dark,Dry,Fatal,None,Yes,None,None
2010-07-15,Others,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-16,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2010-07-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2010-07-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-19,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-07-19,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2010-07-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-22,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-23,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2010-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2010-07-24,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-07-24,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2010-07-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-25,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2010-07-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2010-07-29,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
